,Title,X Specter,Y Specter,X TFIDF,Y TFIDF
2657,Adapting Daniel and Wood's modeling approach to interactive visual analytics,9.2303600311,5.6268405914,9.6116676331,7.5288267136
2658,The state of visual analytics: Views on what visual analytics is and where it is going,8.963312149,6.9750723839,10.1055402756,8.7118988037
2659,VAST 2010 Challenge: Arms dealings and pandemics,8.6069803238,8.670167923,11.6865816116,9.5870819092
2660,Multi-viz data fusion VAST 2010 Grand Challenge award: Outstanding debrief,8.6449098587,8.1734647751,11.0670557022,9.0732145309
2661,"CZSaw, IMAS & Tableau: Collaboration among teams: VAST 2010 Grand Challenge award: Excellent student team analysis",8.6400690079,8.1830644608,11.5193452835,9.3645792007
2662,Data ingestion and evidence marshalling in Jigsaw VAST 2010 Mini Challenge 1 award: Good support for data ingest,8.445192337,8.2414941788,8.6520881653,9.3950052261
2663,Integrated visual analytics workflow with GeoTime and nSpace VAST 2010 mini challenge 1 award: Outstanding Analysis and Accuracy,8.0759658813,8.498796463,10.1496086121,8.6103410721
2664,"Model based interactive analysis of interwoven, imprecise narratives: VAST 2010 mini challenge 1 award: Outstanding interaction model",9.769867897,5.3602099419,8.2613973618,8.9917240143
2665,Visual analytics of a pandemic spread: VAST 2010 Mini Challenge 2 award: Thorough description of analytic process,8.576546669,8.7696428299,11.2002067566,9.0202636719
2666,VASTvis -- Visual analytics with multiple coordinated views: VAST 2010 Mini Challenge 2 award: Good analytic process and explanation,8.3455820084,8.1935749054,8.5917043686,7.6650819778
2667,VACCINATED -- Visual analytics for characterizing a pandemic spread VAST 2010 Mini Challenge 2 award: Support for future detection,8.6524753571,8.6754779816,9.7880029678,6.3680186272
2668,Periscopic visualizes symptomatology of pandemic: VAST 2010 Mini Challenge 2 award: Effective visualization of symptoms,8.5935745239,8.6668663025,11.0303916931,9.0620336533
2669,Designing visual analytics systems for disease spread and evolution: VAST 2010 mini challenge 2 and 3 award: Good overall design and analysis,8.6291131973,8.3997268677,10.8985691071,8.9815673828
2670,Gene similarity uncovers mutation path VAST 2010 mini challenge 3 award: Innovative tool adaptation,3.3279981613,3.9839684963,11.7456064224,6.8726024628
2671,Visual analytic roadblocks for novice investigators,9.5599117279,6.7734146118,9.4386558533,8.6227178574
2672,Perception-based visual quality measures,6.0035738945,5.7870621681,7.7351465225,6.5178279877
2673,Characterizing the intelligence analysis process: Informing visual analytics design through a longitudinal field study,9.030040741,6.8213658333,10.2041053772,9.1518039703
2674,Interactive visual comparison of multiple trees,7.6828093529,4.7614283562,6.1499767303,6.9338254929
2675,Network-based visual analysis of tabular data,8.6307907104,3.6114497185,12.6632709503,7.8889455795
2676,"Orion: A system for modeling, transformation and visualization of multidimensional heterogeneous networks",8.665473938,3.9253268242,12.6299915314,8.0132837296
2677,"Orion: A system for modeling, transformation and visualization of multidimensional heterogeneous networks",8.665473938,3.9253268242,12.5943803787,7.9981703758
2678,"Orion: A system for modeling, transformation and visualization of multidimensional heterogeneous networks",8.7070426941,3.9084277153,12.6299915314,8.0132837296
2679,"Orion: A system for modeling, transformation and visualization of multidimensional heterogeneous networks",8.7070426941,3.9084277153,12.5943803787,7.9981703758
2680,G-PARE: A visual analytic tool for comparative analysis of uncertain graphs,8.1813850403,3.4968500137,10.1436090469,7.4172091484
2681,Visual social network analytics for relationship discovery in the enterprise,9.485490799,3.4455394745,11.5952215195,8.0526342392
2682,How locus of control influences compatibility with visualization style,10.5741500854,7.0395011902,9.0134840012,8.4133729935
2683,Obvious: A meta-toolkit to encapsulate information visualization toolkits -- One toolkit to bind them all,8.7679538727,6.1942543983,8.9520273209,8.4593410492
2684,Supporting effective common ground construction in Asynchronous Collaborative Visual Analytics,9.7593793869,6.1090703011,9.6208114624,9.3330783844
2685,Guiding feature subset selection with an interactive visualization,7.0373768806,5.3011264801,8.7481508255,6.405424118
2686,Observation-level interaction with statistical models for visual analytics,8.4740896225,6.5462231636,8.6059179306,9.2142419815
2687,Pointwise local pattern exploration for sensitivity analysis,6.9106869698,5.5290193558,9.4339075089,6.5498957634
2688,Interactive decision making using dissimilarity to visually represented prototypes,7.0963158607,5.1271429062,9.6717624664,8.0850152969
2689,BaobabView: Interactive construction and analysis of decision trees,9.1295089722,6.2427177429,6.4464344978,6.8489360809
2690,From movement tracks through events to places: Extracting and characterizing significant places from mobility data,7.1616206169,9.0212669373,11.5107755661,7.1996264458
2691,Visual analysis of route diversity,7.0646424294,9.7524271011,7.86687994,4.2269034386
2692,SensePlace2: GeoTwitter analytics support for situational awareness,7.8775968552,8.885591507,11.3325214386,7.9031877518
2693,Visual analytics decision support environment for epidemic modeling and response evaluation,8.4620084763,8.9736995697,10.9934186935,8.9419536591
2694,SAVE: Sensor anomaly visualization engine,7.9132399559,7.6778407097,11.6777572632,10.6362829208
2695,A visual navigation system for querying neural stem cell imaging data,2.7259731293,5.2578978539,11.8355531693,5.4696545601
2696,A visual analytics process for maritime resource allocation and risk assessment,7.7551646233,9.345580101,10.6442832947,8.2976713181
2697,ParallelTopics: A probabilistic approach to exploring document collections,10.207157135,4.1703519821,6.9017262459,10.158873558
2698,Analysis of large digital collections with interactive visualization,9.3558244705,5.2361555099,9.9825515747,10.0819473267
2699,A two-stage framework for designing visual analytics system in organizational environments,9.0062866211,6.7572436333,9.8448381424,8.5708169937
2700,Using random projections to identify class-separating variables in high-dimensional spaces,5.898188591,5.1006298065,7.6047224998,6.6074714661
2701,Evaluation of large display interaction using smart phones,9.9227561951,8.063123703,8.1318149567,10.1976852417
2702,Query-based coordinated multiple views with Feature Similarity Space for visual analysis of MRI repositories,6.4718556404,5.3230061531,9.7164821625,5.7207865715
2703,Reasonable abstractions: Semantics for dynamic data visualization,8.2699575424,6.4046301842,9.8014087677,7.127831459
2704,Exploring agent-based simulations using temporal graphs,8.6632432938,3.3673949242,11.5457906723,4.0116319656
2705,Visual analytical approaches to evaluating uncertainty and bias in crowd sourced crisis information,8.8711557388,7.6773433685,4.9881033897,7.4330773354
2706,TreeVersity: Comparing tree structures by topology and node's attributes differences,7.8972511292,4.5445723534,6.1839776039,6.7212562561
2707,Visual sentiment analysis on twitter data streams,10.0845594406,3.5730137825,11.1036577225,7.8051514626
2708,Analysts aren't machines: Inferring frustration through visualization interaction,9.233417511,6.4946584702,9.1656961441,8.1452856064
2709,Automated measures for interpretable dimensionality reduction for visual classification: A user study,6.2511000633,5.0270848274,8.3548536301,7.9991540909
2710,3D Visualization of temporal changes in bloggers' activities and interests,9.9942674637,4.0027823448,6.8673996925,10.4125585556
2711,A state transition approach to understanding users' interactions,9.8580188751,5.8423724174,9.1519165039,8.0776062012
2712,Visualizing an information assurance risk taxonomy,9.8268938065,5.6244010925,10.5483016968,8.4088544846
2713,"Find distance function, hide model inference",6.608625412,5.2349672318,9.403845787,5.251376152
2714,KD-photomap: Exploring photographs in space and time,7.0484895706,8.7087020874,10.8780040741,6.9553985596
2715,PORGY: Interactive and visual reasoning with graph rewriting systems,7.8937563896,3.4060192108,5.5873794556,5.0831804276
2716,Exploring proportions: Comparative visualization of categorical data,7.3740205765,4.9428658485,8.4263525009,6.2614617348
2717,Pexel and heatmap visual analysis of multidimensional gun/homicide data,8.1377601624,8.88285923,8.5689735413,5.9562840462
2718,"City sentinel - VAST 2011 mini challenge 1 award: ""Outstanding integration of computational and visual methods@",8.096198082,8.4854450226,11.2800416946,8.9512014389
2719,Mapping an epidemic outbreak: Effective analysis and presentation,8.4719638824,8.9218168259,11.1610660553,8.9450187683
2720,ScatterBlogs: Geo-spatial document analysis,9.6489782333,4.3108634949,10.9193649292,7.8726840019
2721,epSpread - Storyboarding for visual analytics,8.5208244324,8.3492240906,11.3983879089,8.9296150208
2722,MobileAnalymator: Animating data changes on mobile devices,9.5092554092,7.8443770409,8.050994873,10.2581253052
2723,Geovisual analytics for cyber security: Adopting the GeoViz Toolkit,8.1251392365,7.9673409462,11.7262716293,8.6425180435
2724,Guiding security analysis through visualization,8.2004985809,7.7922244072,11.5954303741,8.6864328384
2725,"An integrated visualization on network events VAST 2011 mini challenge #2 award: ""Outstanding integrated overview display@",8.0647001266,7.6566309929,11.6881628036,8.6407585144
2726,Analyst's workspace: Protecting vastopolis,9.9910478592,6.5612697601,8.7394390106,9.5519046783
2727,Jigsaw to save vastopolis,9.8907718658,5.7167153358,8.6165819168,9.3641986847
2728,Interactive data analysis with nSpace2<sup>@</sup>,8.5324487686,8.0223064423,11.1683235168,9.366276741
2729,Visual analytics of terrorist activities related to epidemics,8.3391427994,8.5745162964,11.3643846512,9.1027984619
2730,Visual cluster exploration of web clickstream data,9.1657800674,4.4470477104,7.4143285751,7.9545583725
2731,An adaptive parameter space-filling algorithm for highly interactive cluster exploration,6.7515096664,6.3396048546,7.3026823997,5.0362706184
2732,Inter-active learning of ad-hoc classifiers for video visual analytics,6.3295612335,4.5501804352,10.0861196518,7.1961064339
2733,A correlative analysis process in a visual analytics environment,6.9661140442,8.1086492538,9.2611618042,5.3864941597
2734,Visual pattern discovery using random projections,5.9213376045,5.134510994,7.6195559502,6.5500717163
2735,iLAMP: Exploring high-dimensional spacing through backward multidimensional projection,5.9097084999,5.2010831833,7.6851186752,6.5270419121
2736,Subspace search and visualization to make sense of alternative clusterings in high-dimensional data,6.1132674217,5.0633888245,7.4811844826,5.7742853165
2737,"Just-in-time annotation of clusters, outliers, and trends in point-based data visualizations",7.8795986176,6.7444109917,9.1737833023,7.9275393486
2738,Dis-function: Learning distance functions interactively,6.5574369431,4.8598513603,8.8298110962,5.513794899
2739,LeadLine: Interactive visual analysis of text data through event identification and exploration,10.1936178207,3.8310625553,11.4431056976,7.2987518311
2740,Relative N-gram signatures: Document visualization at the level of character N-grams,10.3371267319,4.4576807022,7.0841174126,9.8114528656
2741,The Deshredder: A visual analytic approach to reconstructing shredded documents,10.247508049,5.2648625374,7.0500226021,9.8416843414
2742,"Analyst's Workspace: An embodied sensemaking environment for large, high-resolution displays",10.0858211517,6.7339510918,8.567360878,9.6446905136
2743,SocialNetSense: Supporting sensemaking of social and structural features in networks with interactive visualization,9.1797857285,3.2909748554,11.884355545,8.1162309647
2744,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,7.7911286354,8.0758771896,11.4184131622,7.9942765236
2745,AlVis: Situation awareness in the surveillance of road tunnels,7.3734841347,9.586935997,11.3710899353,7.7513866425
2746,Smart super views -- A knowledge-assisted interface for medical visualization,2.8234636784,6.4421253204,9.8094596863,7.3695406914
2747,Visual analytics for the big data era -- A comparative review of state-of-the-art commercial systems,8.4600973129,6.8336181641,9.8300733566,8.8087854385
2748,Visual analytics methods for categoric spatio-temporal data,6.8382663727,8.5520849228,10.1331834793,6.1203517914
2749,Watch this: A taxonomy for dynamic data visualization,8.7165374756,6.0186543465,8.3859329224,8.328338623
2750,"Information retrieval failure analysis: Visual analytics as a support for interactive ""what-if@ investigation",9.6912727356,4.9141812325,10.1283969879,7.6948566437
2751,A visual analytics approach to understanding cycling behaviour,8.9587583542,8.8826494217,10.4220094681,7.6908683777
2752,Matrix-based visual correlation analysis on large timeseries data,6.8639855385,7.5271496773,9.7925310135,6.1241927147
